label,dim1,dim2
wc0,-18.120762,-2.966613
wc0,-19.825949,-0.924457
wc0,-13.467352,-11.797155
wc0,-18.718122,-13.331662
wc0,-14.540755,-5.881421
wc0,-22.38666,-1.7870976
wc0,-23.625963,-16.43137
wc0,-22.39394,10.290538
wc0,-24.58366,-3.4599822
wc0,-15.322962,-10.852835
wc0,4.6955385,7.3139186
wc0,-13.154001,-14.486465
wc0,-15.514164,-3.7929602
wc0,-24.07946,-9.283828
wc0,-11.420026,-6.3755107
wc0,-15.277047,1.3581394
wc0,-23.834587,7.5648766
wc0,-11.857183,1.8275702
wc0,-10.664176,0.24537222
wc0,-20.094126,-16.580933
wc0,-22.511215,-1.2184169
wc0,-12.772244,-5.127723
wc0,-12.434541,-8.7215805
wc0,-16.289772,-8.404819
wc0,-6.0255947,-16.706635
wc0,-14.0445595,-6.801739
wc0,-14.827726,-2.799628
wc0,-12.388571,5.4981346
wc0,-9.64714,-20.044004
wc0,-22.594276,1.0741218
wc0,-22.201668,-3.0872476
wc0,-19.471888,-18.367872
wc0,-22.424662,0.15637955
wc0,-10.263171,-8.575851
wc0,-15.957899,2.4778178
wc0,-19.40998,-18.314514
wc0,-8.43749,-14.7860775
wc0,-12.082753,-3.0287285
wc0,-20.178865,-2.8950853
wc0,-11.604489,-11.644036
wc0,-19.473448,-3.333371
wc0,-11.178506,-5.2791815
wc0,-16.964602,-2.9259965
wc0,-9.452644,-13.354693
wc0,-6.2248254,14.775453
wc0,-4.255733,-4.5594206
wc0,-10.394841,-0.014429988
wc0,-7.8315735,-7.199609
wc0,6.591417,-3.587545
wc0,-8.615375,-8.104534
wc0,-24.430063,-5.8212657
wc0,-19.15259,-10.38568
wc0,-21.796972,-2.7692525
wc0,-4.828695,-2.4750657
wc0,-23.270475,-1.4119438
wc0,-14.858497,-16.51109
wc0,-14.805204,-13.421261
wc0,-23.721348,-6.423174
wc0,-7.587148,-3.9913535
wc0,-15.105423,2.6345172
wc0,9.804902,-6.8532825
wc0,-18.259653,-11.311147
wc0,-26.389488,-2.053182
wc0,-17.39067,-14.54496
wc0,-13.018393,2.6712286
wc0,-19.397837,-7.958013
wc0,-11.441771,-9.025222
wc0,-20.577475,-4.5865345
wc0,-13.520253,2.0476964
wc0,-9.918541,-3.8620982
wc0,-21.410738,1.2440543
wc0,-23.283026,-3.4296947
wc0,-8.997205,-13.818171
wc0,-7.1823606,-6.881452
wc0,-8.053347,-8.635964
wc0,0.05496214,-0.6141108
wc0,-21.207085,-5.1051984
wc0,-13.187127,-5.866526
wc0,-23.179798,4.6063566
wc0,-25.09103,-9.232551
wc0,-9.855178,-9.48292
wc0,-9.971017,9.042156
wc0,-17.663841,-9.013873
wc0,-9.447974,-7.7491994
wc0,-17.255354,-5.5085855
wc0,-12.948042,-5.147904
wc0,-23.85953,-9.088757
wc0,-8.0648985,-1.6581917
wc0,-17.24481,-1.7523785
wc0,-16.85812,-10.372025
wc0,-13.609545,-0.26501998
wc0,-17.97174,-14.679778
wc0,-15.165108,0.043435797
wc0,-8.872138,-1.1902223
wc0,-8.466026,2.435712
wc0,-9.508055,-12.828535
wc0,-19.617882,2.8139381
wc0,-18.168911,-5.0265727
wc0,-21.003479,-7.828605
wc0,-19.809952,-3.5450099
wc0,-14.592805,-8.5873
wc0,-17.967634,-9.048389
wc0,-7.576375,-6.773208
wc0,-18.730646,-2.3974164
wc0,-8.64762,-9.686039
wc0,-22.17792,-3.1183991
wc0,-19.797125,-0.756886
wc0,-25.17362,-4.271542
wc0,-14.583971,5.2698574
wc0,-13.473696,-8.143855
wc0,-10.572872,-7.6740565
wc0,-18.372654,5.933117
wc0,2.5133448,27.009377
wc0,-0.59576595,10.956439
wc0,-20.482574,-2.0480053
wc0,-11.365044,12.897578
wc0,-21.263905,0.028530907
wc0,2.385267,-1.2690201
wc0,-20.07818,-0.9311126
wc0,-10.265567,-15.042197
wc0,-21.308521,5.7351546
wc0,-24.357985,10.209335
wc0,-13.069179,1.0976018
wc0,-12.85191,-11.13425
wc0,14.121294,3.0076218
wc0,-11.661823,11.203675
wc0,-19.571764,-7.262587
wc0,-14.455634,-9.789829
wc0,-9.475527,-4.8603535
wc0,-25.059048,-1.3644006
wc0,-22.02998,3.034286
wc0,-26.684717,-5.676899
wc0,-17.969566,-2.7334392
wc0,-20.942162,-11.362361
wc0,-0.3492407,-1.256529
wc0,-6.299631,-2.9165432
wc0,-11.736661,-2.0238554
wc0,-19.458084,-2.430502
wc0,-17.825964,-8.992923
wc0,-14.509644,7.182574
wc0,-26.827805,-5.236389
wc0,-9.884637,-3.694175
wc0,-14.009752,-5.203841
wc0,-7.0146337,-6.061062
wc0,-5.445512,0.7007421
wc0,-19.636877,-5.034817
wc0,-18.609373,1.1154131
wc0,-11.0135145,0.021962803
wc0,-12.940345,4.139856
wc0,3.3135583,-0.13451593
wc0,-8.402242,-5.3537455
wc0,-15.033943,-10.681717
wc0,-3.5184503,-5.5439725
wc0,-10.921214,-3.2473068
wc0,-10.85235,-4.092316
wc0,-14.716256,-4.019899
wc0,-23.35723,5.1153684
wc0,-18.75097,-10.173066
wc0,-14.988674,-7.1108303
wc0,-13.566538,-10.713467
wc0,-10.53316,-3.5138278
wc0,-15.398545,-1.7855879
wc0,-20.893759,-14.004608
wc0,-9.8743305,-1.3107799
wc0,-30.394579,3.80913
wc0,8.362116,7.644071
wc0,-12.7017565,-2.9706566
wc0,-13.231942,-7.376177
wc0,-10.650565,-8.633772
wc0,-16.665522,2.6001196
wc0,-16.138607,-6.6813545
wc0,-25.630554,-0.18095896
wc0,-28.205982,4.63696
wc0,-7.93299,-4.1833463
wc0,-16.631916,-10.208476
wc0,-24.810835,-7.0542274
wc0,-12.332095,-6.4745135
wc0,-6.95436,-1.8777642
wc0,-16.691557,-6.6273785
wc0,-15.564228,-5.7139773
wc0,-6.2096186,-4.922309
wc0,-12.001442,0.5055476
wc0,-14.598745,12.654904
wc0,-16.428246,1.9553488
wc0,-23.64332,4.6716323
wc0,-18.433464,-5.9336963
wc0,-23.072666,-8.030794
wc0,-29.056864,2.7514143
wc0,5.925555,3.0426412
wc0,-17.69106,-3.0229003
wc0,-12.140157,0.34505436
wc0,-11.694744,-7.190735
wc0,-25.035513,2.659003
wc0,-19.121273,-7.7490506
wc0,-10.168873,4.9290485
wc0,-23.830772,-5.753111
wc0,-20.46332,3.8659847
wc0,-9.134424,-3.7658527
wc0,-10.895064,-3.6429706
wc0,-2.6689713,12.945589
wc0,-27.936148,1.542977
wc0,-8.823031,-16.236782
wc0,-12.043668,-5.981733
wc0,-1.8124943,11.1270895
wc0,-13.789404,-5.833049
wc0,-11.217997,6.4086814
wc0,-7.2254767,-4.116507
wc0,-12.624995,-6.1015806
wc0,-15.420006,-1.2775778
wc0,-20.119387,-8.692087
wc0,-16.822351,-2.9238822
wc0,-24.258787,0.69381166
wc0,-24.772238,-7.4886527
wc0,-15.7339735,-2.5704963
wc0,-15.013851,2.6407373
wc0,-20.742762,-2.2126968
wc0,-12.056381,-0.5791369
wc0,-20.92647,3.2359502
wc0,-7.131623,4.2546144
wc0,-25.844694,-5.937159
wc0,-27.427504,3.8302608
wc0,-17.417658,-2.3888345
wc0,-25.954437,2.2353911
wc0,-26.328848,-3.47784
wc1,27.190306,20.944693
wc1,0.5384567,-21.600567
wc1,-3.6416419,-9.352051
wc1,2.5259058,1.5768237
wc1,12.964368,7.707324
wc1,19.32452,1.3326576
wc1,13.573377,14.953167
wc1,-11.767836,3.378166
wc1,9.811268,-2.116076
wc1,1.1531647,2.4136095
wc1,-13.590204,6.1756945
wc1,-3.8265648,5.2562513
wc1,-7.8198223,-3.6276355
wc1,0.8861948,8.558661
wc1,7.093551,0.17559583
wc1,9.275699,-0.603767
wc1,24.967289,2.2327025
wc1,5.751287,-1.6461427
wc1,1.0188731,-6.539491
wc1,9.3701315,9.245476
wc1,17.8125,-0.26260012
wc1,-0.44897702,-4.15347
wc1,-1.9562331,-15.681292
wc1,-16.610186,-16.096548
wc1,2.5682087,-14.841295
wc1,18.028063,-7.4045897
wc1,6.828164,-8.882921
wc1,-8.867705,-16.27681
wc1,-11.624937,-11.86032
wc1,14.150175,2.3095555
wc1,11.842018,-1.6325132
wc1,-3.4829593,-7.977425
wc1,-12.272199,-17.943783
wc1,16.540554,-8.19003
wc1,-30.800741,-1.2447387
wc1,0.15254045,-10.265441
wc1,1.9158816,-10.774949
wc1,3.9808002,-13.49621
wc1,-28.938313,-1.4894998
wc1,-7.877215,-9.952879
wc1,-15.713657,-21.619833
wc1,-1.6967063,2.293007
wc1,9.329826,-3.9383605
wc1,6.5853496,-9.870043
wc1,11.181824,4.216403
wc1,10.624751,-4.868229
wc1,5.136535,-15.50461
wc1,15.3294935,10.971094
wc1,4.023951,-16.291216
wc1,2.0492861,-12.930582
wc1,-1.1234703,-0.7176475
wc1,-3.9300783,-0.3382955
wc1,16.585188,-6.766828
wc1,-16.415087,-15.941416
wc1,13.157143,0.83540785
wc1,15.953068,4.190071
wc1,-10.198054,2.814436
wc1,-28.583447,-10.264463
wc1,6.6092215,-1.2235092
wc1,-3.4226058,-10.279313
wc1,7.1948066,-10.306869
wc1,-8.84739,-5.208463
wc1,-0.7990489,0.064418115
wc1,-16.272587,-16.728514
wc1,-6.436444,-5.931278
wc1,17.448847,-2.1400855
wc1,-10.412106,2.6374066
wc1,-16.905212,8.69036
wc1,5.52466,6.219329
wc1,8.44176,-4.047288
wc1,11.920044,1.541443
wc1,5.249212,-7.655662
wc1,6.549005,-12.749088
wc1,22.904537,2.865461
wc1,-17.345129,15.744166
wc1,29.067257,3.6340306
wc1,-2.1672316,3.6694298
wc1,-10.203626,2.578624
wc1,-11.850013,-14.660116
wc1,5.9990673,-9.1987705
wc1,10.954897,-2.0871756
wc1,-25.046606,-15.011598
wc1,-3.4658897,-9.335007
wc1,10.517379,-4.129776
wc1,5.838754,25.697906
wc1,14.567691,9.260342
wc1,17.929214,7.984233
wc1,2.1464686,-3.8961747
wc1,2.790605,-0.6377615
wc1,5.379911,-2.6830795
wc1,9.301201,-16.936642
wc1,-2.4484215,22.211016
wc1,-1.4870908,-9.2182455
wc1,0.41987428,-12.681554
wc1,-5.6148396,-8.211403
wc1,1.4898851,9.176939
wc1,15.079612,4.34046
wc1,3.9652355,-0.6318313
wc1,-6.536163,-0.7191675
wc1,-3.4503005,4.328892
wc1,-7.7975154,2.986499
wc1,-7.8392124,-12.421251
wc1,2.2151203,-4.948685
wc1,11.615737,-3.6773303
wc1,6.61664,-14.9603405
wc1,16.512117,5.966062
wc1,9.304531,6.8938384
wc1,16.952593,-17.767118
wc1,25.410803,16.710745
wc1,8.8656,8.441309
wc1,5.612742,-0.47304347
wc1,3.8102229,-1.1922613
wc1,-7.171299,1.343483
wc1,15.223094,-8.926642
wc1,0.42595753,5.234411
wc1,6.52452,-3.2424629
wc1,6.5886517,-2.4750106
wc1,27.769491,6.430892
wc1,10.203294,-17.976511
wc1,-4.7131376,-15.884415
wc1,10.904162,-9.422819
wc1,-2.1193135,-9.505686
wc1,0.8494183,12.852801
wc1,9.589448,-1.5619605
wc1,-26.866976,-6.4115586
wc1,-4.969187,-0.9856579
wc1,3.5467834,-8.579479
wc1,20.262953,-10.33443
wc1,5.1819787,-4.032114
wc1,6.802626,-20.300493
wc1,10.396274,-2.5442157
wc1,20.51867,-13.93589
wc1,10.305282,-1.2578279
wc1,-12.512102,-17.504383
wc1,7.6789045,-2.814151
wc1,-6.790093,-6.418511
wc1,14.728858,-2.0721655
wc1,-2.5474753,1.3542882
wc1,-3.1849945,13.607798
wc1,-4.000004,-12.64653
wc1,-10.973962,-4.2672863
wc1,16.887764,-6.1813307
wc1,-13.1685095,-1.6045024
wc1,-0.7642128,-5.0285177
wc1,-15.729851,11.901844
wc1,-1.4188384,-6.0814576
wc1,-10.151358,-2.5167966
wc1,-8.44086,2.7741659
wc1,-0.6089594,7.73185
wc1,4.2000246,-14.167355
wc1,6.3784785,9.778996
wc1,-7.5535183,14.269761
wc1,-2.5581908,5.6148515
wc1,18.679329,2.500212
wc1,3.1955514,-6.12558
wc1,-4.0895257,-25.3593
wc1,1.601806,-7.0591683
wc1,9.858241,-1.3404319
wc1,11.851925,-6.617523
wc1,2.023082,-2.3980236
wc1,1.941953,-0.5254244
wc1,15.370152,7.7979326
wc1,-11.605607,-17.36157
wc1,3.6536114,-8.584121
wc1,-17.335121,15.753658
wc1,18.647268,9.12418
wc1,10.480549,25.675446
wc1,-1.0514725,-4.5682735
wc1,-10.983747,-0.2935251
wc1,8.299518,-7.079444
wc1,14.135472,-2.463872
wc1,26.808298,14.689161
wc1,-4.009641,-4.4417133
wc1,23.55798,-4.788043
wc1,14.277702,-19.960308
wc1,19.096352,-11.16757
wc1,-5.713092,6.1203036
wc1,7.3963823,11.479302
wc1,-0.06581677,-0.010676937
wc1,9.084479,-0.7623674
wc1,-6.8144746,4.084385
wc1,-0.6434413,2.9085023
wc1,10.207916,15.35043
wc1,12.104036,15.99647
wc1,-13.131043,-15.932324
wc1,20.251045,-10.210187
wc1,6.694149,11.842493
wc1,2.009608,-2.3602386
wc1,13.068141,-8.217978
wc1,-26.031466,-12.807857
wc1,-18.357756,-14.666161
wc1,9.959755,-8.950723
wc1,-0.70935035,-5.6618133
wc1,-3.899621,4.81269
wc1,17.832537,-11.106467
wc1,28.91598,-4.618598
wc1,28.844406,1.4903313
wc1,-16.781273,8.653315
wc1,-9.837689,8.617972
wc1,-0.7537845,-13.013632
wc1,22.47983,-0.78754807
wc1,5.2895994,-7.6130137
wc1,-1.2844462,5.905938
wc1,-7.728306,22.130938
wc1,12.918294,-2.5642474
wc1,8.3559,1.8728017
wc1,25.61116,16.871618
wc1,-5.7694025,22.019756
wc1,-1.8182539,1.4297276
wc1,-6.0433035,1.4218442
wc1,11.03326,-3.1534607
wc1,-1.6233637,-9.751861
wc1,3.868818,-5.415752
wc1,-4.0293565,-8.29681
wc1,10.838414,-4.5473228
wc1,-3.6497457,16.033136
wc1,-3.1890192,-2.2538328
wc1,20.310516,0.010517999
wc1,31.20206,-2.0017908
wc1,-2.8840487,3.4554493
wc1,5.0957255,-19.899878
wc1,-7.211633,-2.550675
wc1,9.96625,-17.43493
wc1,3.680769,7.0576806
wc1,-27.088696,11.213905
wc1,-2.7384386,0.1664539
wc1,-0.49959973,-9.069964
wc1,-0.33389506,2.2131424
wc1,15.193748,-0.4487474
wc1,8.956188,-11.808766
wc1,12.628117,1.6933756
wc1,8.017547,-18.356236
wc1,0.022480989,8.36566
wc1,26.321331,12.527357
wc1,-5.366648,1.7177266
wc1,5.7056856,-0.43785626
wc1,2.055118,7.3409615
wc1,-6.4392653,0.45323417
wc1,-20.87435,-4.486928
wc1,-1.0218464,8.486848
wc1,2.9199107,-4.4766855
wc1,-13.834231,-2.7984793
wc1,14.429326,-4.61449
wc1,16.324474,-13.328747
wc1,-9.370127,-21.476833
wc1,-6.107993,24.844326
wc1,27.760979,6.314459
wc1,17.280844,2.7444193
wc1,17.756905,17.599829
wc1,0.23004174,-1.2445469
wc1,13.649267,-0.34924397
wc1,2.8742862,-2.925503
wc1,-3.569709,-11.207069
wc1,0.6400086,-2.2772815
wc1,-2.2790928,-9.901506
wc1,1.8944159,-0.04982613
wc1,-3.362141,-8.069756
wc1,22.646832,-11.496018
wc1,-10.966053,15.218986
wc1,-3.290685,1.9702338
wc1,-13.89814,23.452768
wc1,12.174203,0.0002876561
wc1,-0.47995707,0.57496524
wc1,-5.9986386,4.4652076
wc1,-11.869396,-9.212373
wc1,-1.4441327,-21.480356
wc1,-25.509783,-10.9539995
wc1,-1.6797737,7.146904
wc1,16.875303,-15.508673
wc1,22.343897,-2.2824543
wc1,6.4994125,-9.051681
wc1,-18.613638,3.5905154
wc1,-2.5471296,-3.6108644
wc1,6.115871,-8.35484
wc1,-2.0754738,-17.000122
wc1,2.3606799,-1.106014
wc1,-24.166616,-11.842527
wc1,-1.6495295,-12.5886345
wc1,1.629157,-8.963569
wc1,-13.549229,16.52048
wc1,8.535774,-2.794068
wc1,-21.222773,13.430705
wc1,-1.5374532,-21.379734
wc1,-1.9378234,-9.391446
wc1,-5.9885345,-19.750214
wc1,0.6721987,7.8924446
wc1,-5.411815,-1.1784097
wc1,-1.5617206,-3.1932402
wc1,10.997438,-9.6435375
wc1,29.012047,-4.6338863
wc1,28.838623,-8.0845585
wc1,17.60867,8.061646
wc1,16.044958,-8.387405
wc1,16.154114,4.1709414
wc1,27.235678,9.737737
wc1,-23.703566,-16.480452
wc1,-2.443368,-8.56116
wc1,17.970741,5.8318596
wc1,-2.0479677,4.208238
wc1,-2.8455813,-5.269445
wc1,-1.7389241,-2.8184822
wc1,4.6374373,3.5623667
wc1,-4.1566133,-14.190519
wc1,1.2498958,2.3431716
wc1,-7.609491,-11.402631
wc1,3.3969364,-9.754646
wc1,-7.261719,2.6476574
wc1,-2.710371,10.774912
wc1,3.216865,1.0622102
wc1,8.61159,14.025774
wc1,20.185081,-7.6179466
wc1,6.360976,4.260858
wc1,10.847287,-13.181074
wc1,9.279705,3.0800662
wc1,-6.227715,-0.5001924
wc1,-9.038401,-3.9255872
wc1,28.412601,9.854
wc1,-0.38393906,-3.4529524
wc1,-17.317276,11.090942
wc1,-13.888765,-4.2219434
wc1,-0.40916452,-12.967659
wc1,-11.377371,-2.1774075
wc1,9.33635,-3.9771512
wc1,1.3772744,1.2133837
wc1,6.4062014,-3.0820916
wc1,11.832589,1.50981
wc1,0.95485306,-11.516342
wc1,-3.777394,0.75270504
wc1,-4.322444,15.472563
wc1,0.396547,0.19494614
wc1,-5.7363176,-10.563106
wc1,-7.686703,-9.677441
wc1,-12.703435,4.79453
wc1,-3.3946009,8.266152
wc1,1.3129231,-8.770611
wc1,1.1964765,-5.361341
wc1,-2.576201,-14.392835
wc1,-2.052103,6.224362
wc1,-1.0263903,-7.4493647
wc1,-9.155349,0.5271269
wc1,4.8190165,-0.9759123
wc1,4.101671,-3.1380105
wc1,0.35124597,-2.6609867
wc1,22.742271,-11.471882
wc1,7.601621,-10.4617605
wc1,-3.0893018,-2.5432167
wc1,21.770247,13.343086
wc1,4.489893,0.008904009
wc1,1.3465736,1.2017877
wc1,3.8621716,-9.585933
wc1,0.4391772,-4.072814
wc1,11.5644865,17.361074
wc1,-12.537617,9.19078
wc1,19.108828,-11.169183
wc1,-7.48968,2.5627582
wc1,4.1374626,14.838527
wc1,13.179437,9.395368
wc1,0.32705086,6.913691
wc1,-3.6777098,-1.054898
wc1,-4.385339,-10.231149
wc1,12.47061,-0.10515915
wc1,14.280534,-2.4513037
wc1,-13.755501,-4.5673985
wc1,1.9601653,-1.2540722
wc1,-3.245275,-6.714554
wc1,-3.62462,-2.1406114
wc1,-0.45470062,2.8349447
wc1,0.18833213,-7.830967
wc1,-15.329272,-9.319608
wc1,2.0244308,12.478305
wc1,-4.6237783,-2.0964708
wc1,0.12050479,-6.8880157
wc1,-14.603561,-3.0081034
wc1,-3.2159657,-2.6412246
wc1,-5.041617,-11.463359
wc1,-17.63836,-11.6108265
wc1,-13.017698,-4.456736
wc1,-0.5944742,-9.109025
wc1,-2.9028392,-5.2766004
wc1,11.556574,-3.3058813
wc1,8.337182,-7.028659
wc1,2.4418266,-6.438496
wc1,1.586451,-14.186985
wc1,3.1787343,-4.219394
wc1,20.25921,-5.364438
wc1,9.057965,-5.4699893
wc1,19.098366,-7.3028817
wc1,-7.328873,-16.508606
wc1,18.227491,-9.714151
wc1,2.4984372,0.8043289
wc1,2.532041,-5.572622
wc1,-0.22896874,6.574628
wc1,-4.0442677,-0.23801093
wc1,8.453947,13.761846
wc1,13.23485,24.048697
wc1,0.6786036,2.3576279
wc1,-12.603248,-7.2486877
wc1,-13.835399,-3.5329971
wc1,-14.169639,-12.703001
wc1,1.3351681,-7.018269
wc1,-3.691142,19.59106
wc1,0.9642179,-5.8193717
wc1,13.468715,-4.080826
wc1,-5.595103,-5.8798065
wc1,-10.220983,-17.957645
wc1,-5.9191966,-10.164316
wc1,-18.127382,6.4714704
wc1,18.05792,-3.422252
wc1,7.4360685,7.0705523
wc1,-0.2647884,-13.067951
wc1,-1.2971735,-4.0673633
wc1,-11.667253,-14.54302
wc1,-1.6641786,-9.252256
wc1,7.599817,8.047657
wc1,-13.618264,-3.9190843
wc1,-2.723732,-0.6955615
wc1,-15.153857,-9.381159
wc1,-0.73161733,-0.03963522
wc1,11.403919,-3.380499
wc1,-1.7799634,-4.5520983
wc1,-11.233397,-1.899517
wc1,-4.4977736,-3.8536968
wc1,1.5268403,-3.264809
wc1,-2.9797873,0.50504047
wc1,21.08704,16.888615
wc1,5.2892866,-2.043972
wc1,7.495147,-10.068798
wc1,9.37126,-1.7732852
wc1,-0.6603697,-9.998022
wc1,-5.4601545,2.925633
wc1,3.16627,-8.535005
wc1,9.906878,-7.3799477
wc1,-14.029113,-3.322012
wc1,-4.9927897,-11.274333
wc1,-6.701448,-10.546747
wc1,12.040618,-2.9549642
wc1,5.5163803,-5.8361683
wc1,-13.19443,-4.030108
wc1,-7.077332,-10.023532
wc1,-5.3468876,-7.180832
wc1,-12.787328,-14.611978
wc1,-5.211489,-0.17320082
wc1,-4.0004125,4.1852217
wc1,-27.934292,1.9204239
wc1,-0.5094768,-12.886191
wc1,4.3949,11.708175
wc1,2.7842422,-1.7164237
wc1,12.582375,1.6673968
wc1,-5.3739595,-2.2698872
wc1,8.578689,0.12457019
wc1,-2.2460594,-12.958262
wc1,-0.7373163,-9.517699
wc1,7.4321074,1.3668296
wc1,-0.3075988,2.5489407
wc1,30.976948,8.111524
wc1,-4.6082287,0.817063
wc1,-6.7139683,-7.817393
wc1,0.29235908,-9.230894
wc1,3.9734023,-16.197424
wc1,-3.9507005,-12.58615
wc1,-16.428427,8.371607
wc1,3.3210895,0.8156929
wc1,-2.3312542,-6.042254
wc1,-7.0712905,1.5551078
wc1,-0.18220547,-13.218604
wc1,7.4016986,6.3567595
wc1,-1.9673085,-5.739429
wc1,-4.5520897,-10.227781
wc1,5.1767993,-6.250661
wc1,3.0639846,-12.1427
wc1,-2.5879953,-13.156566
wc1,-5.852303,-6.2278843
wc1,-10.546346,-10.976454
wc1,-11.021695,-6.8239546
wc1,10.476672,-2.8135335
wc1,3.6284695,-1.9092041
wc1,6.4957414,-5.7053967
wc1,-5.791257,-4.4872017
wc1,-17.56525,9.517236
wc1,-9.64352,5.19788
wc1,-13.052728,-14.576406
wc1,-17.402283,-0.18569267
wc1,-10.437044,-6.8494253
wc1,-4.113959,5.8629804
wc1,-4.630983,-8.0844965
wc1,-3.743019,-5.815825
wc1,-16.276539,-2.8999686
wc1,-7.854581,-6.8233886
wc1,-2.9884372,-7.0798116
wc1,-2.666729,-0.9432524
wc1,-5.5772896,-7.8841534
wc1,14.706335,7.078292
wc1,-6.5759897,-8.953291
wc1,-10.440305,-7.604277
wc1,-5.8557453,-8.028884
wc1,-12.952498,-3.730184
wc1,-3.8520298,-11.296302
wc1,-13.713933,-3.6570528
wc1,-6.243851,-8.111956
wc1,-4.2727776,-7.8210864
wc1,6.1636853,-9.4756365
wc1,-6.0591135,-9.866713
wc1,3.701053,-5.722695
wc1,-3.6978743,-10.16322
wc1,0.27353233,-4.8506494
wc1,8.97019,-3.2454758
wc1,-15.762251,-6.970908
wc1,-14.55564,-0.6424143
wc1,-1.6773615,2.2254906
wc1,-2.8185425,0.060894545
wc1,0.22308297,-16.50165
wc1,-3.7431955,-1.9119712
wc1,-22.53885,5.915266
wc1,5.1281185,-20.00114
wc1,18.44843,6.116006
wc1,3.2116575,2.3496025
wc1,-1.4210861,-10.972752
wc1,-15.337454,-6.11648
wc1,-17.68083,-12.957729
wc1,-16.2883,-11.0847845
wc1,-6.141757,-9.438426
wc1,-11.540803,-17.6782
wc1,-5.213154,-8.096776
wc1,-7.7255306,-8.735153
wc1,-14.605853,-4.736904
wc1,-5.969032,-7.195125
wc1,3.9953074,-0.72697073
wc1,-1.036369,-4.800878
wc1,-18.37476,-11.280425
wc1,-12.763566,-10.817854
wc1,-4.9740644,-3.819896
wc1,-10.2691145,-11.17116
wc1,2.0761454,7.350028
wc1,11.810361,-16.660833
wc1,3.4988263,2.5926988
wc1,-4.02094,-6.5692253
wc1,12.734541,-9.248728
wc1,-8.954395,14.183476
wc1,1.10714,10.052263
wc1,1.8769783,-7.2649345
wc1,-13.787349,2.1142044
wc1,15.229488,-1.0004307
wc1,-8.327729,-13.136796
wc1,-22.77435,-4.276771
wc1,4.8627596,-6.1416345
wc1,-9.523902,-20.013605
wc1,15.051926,2.5025687
wc1,1.992098,-0.105629444
wc1,-5.552403,-6.6403637
wc1,-6.7651515,-2.7415402
wc1,1.4236113,-6.778531
wc1,-4.0622954,5.7632594
wc1,-2.3851254,-21.06153
wc1,5.2780848,7.300459
wc1,-4.1191354,-7.5780077
wc1,22.545025,-3.4248328
wc1,-3.639916,2.1413722
wc1,-2.1056418,-7.2767477
wc1,6.0905113,2.936851
wc1,5.101656,-9.415871
wc1,3.8779352,6.686699
wc1,22.617529,-4.8026786
wc1,-8.634277,8.380528
wc1,5.8010526,17.468264
wc1,2.6997304,0.819057
wc1,-3.825061,3.1338632
wc1,-22.286045,-11.797493
